中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,6 ms,359 Mbps,45977 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,78 ms,11 Mbps,1535 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,14 ms,1280 Mbps,163840 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,71 ms,43 Mbps,5619 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,80 ms,41 Mbps,5278 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,62 ms,119 Mbps,15257 kB/s
146.190.114.215,443,2604:a880:4:1d0::340:a000,US,San Jose,隧道,75 ms,208 Mbps,26726 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,65 ms,74 Mbps,9522 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,81 ms,217 Mbps,27852 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,47 ms,80 Mbps,10342 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,934 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,78 Mbps,9990 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,92 ms,109 Mbps,14028 kB/s
43.153.4.246,443,43.153.4.246,US,San Jose,中转,72 ms,314 Mbps,40243 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,20 ms,80 Mbps,10240 kB/s
104.248.63.25,443,104.248.63.25,US,Newark,中转,57 ms,1008 Mbps,129024 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,74 ms,45 Mbps,5845 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,116 ms,144 Mbps,18534 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,89 Mbps,11468 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,86 ms,45 Mbps,5800 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,87 ms,79 Mbps,10137 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,87 ms,42 Mbps,5454 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,146 ms,252 Mbps,32256 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,93 ms,264 Mbps,33894 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,93 ms,44 Mbps,5653 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,96 ms,48 Mbps,6218 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,261 ms,66 Mbps,8466 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,237 ms,65 Mbps,8339 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,187 ms,48 Mbps,6167 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,27 Mbps,3536 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,226 ms,79 Mbps,10137 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,188 ms,40 Mbps,5243 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Tokyo,隧道,217 ms,38 Mbps,4895 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,230 ms,58 Mbps,7479 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,230 ms,59 Mbps,7556 kB/s
