中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
8.211.13.233,443,2a0b:21c0:1007:c8:0:f06a:56dc:7217,DE,Frankfurt,隧道,87 ms,136 Mbps,17510 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,130 ms,48 Mbps,6198 kB/s
141.147.100.87,443,98.98.166.194,AE,Frankfurt,隧道,93 ms,119 Mbps,15257 kB/s
141.147.72.217,443,2a0b:21c0:100a:1b2:0:78e4:8e97:c008,DE,Frankfurt,隧道,97 ms,115 Mbps,14745 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,69 ms,236 Mbps,30310 kB/s
141.148.227.18,443,2a0b:21c0:1007:c9:0:4d:3efc:2846,DE,Frankfurt,隧道,87 ms,152 Mbps,19558 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,24 ms,1040 Mbps,133120 kB/s
141.147.115.156,443,2a0b:21c0:1007:ca:0:b38f:560c:db3f,DE,Frankfurt,隧道,93 ms,140 Mbps,18022 kB/s
144.24.177.41,443,98.98.156.14,AE,Frankfurt,隧道,92 ms,108 Mbps,13824 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,14 ms,1048 Mbps,134144 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,1 ms,135 Mbps,17305 kB/s
130.162.51.148,443,2a0b:21c0:100a:1b0:0:28bf:9a8e:2178,DE,Frankfurt,隧道,88 ms,110 Mbps,14131 kB/s
158.101.212.6,443,98.98.166.174,AE,Frankfurt,隧道,87 ms,141 Mbps,18124 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,15 ms,60 Mbps,7717 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,163 ms,220 Mbps,28160 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,81 ms,241 Mbps,30924 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,160 ms,44 Mbps,5720 kB/s
141.144.194.216,443,2606:f240:f00:2be4:0:7274:1987:257b,US,Frankfurt,隧道,92 ms,215 Mbps,27545 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,84 ms,261 Mbps,33484 kB/s
138.2.143.233,443,98.98.166.182,AE,Frankfurt,隧道,86 ms,219 Mbps,28057 kB/s
130.162.188.193,443,2606:f240:f00:b2ed:0:eaa7:2049:5ad6,US,Frankfurt,隧道,90 ms,227 Mbps,29081 kB/s
141.148.229.77,443,2a0b:21c0:1007:1c7:0:2e8a:7366:df87,DE,Frankfurt,隧道,87 ms,139 Mbps,17817 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,112 ms,62 Mbps,8007 kB/s
141.147.72.41,443,163.123.193.4,DE,Frankfurt,隧道,93 ms,172 Mbps,22118 kB/s
138.2.145.83,443,2a0b:21c0:1007:c7:0:a1ab:cd14:c930,DE,Frankfurt,隧道,87 ms,124 Mbps,15974 kB/s
132.145.231.51,443,2a0b:21c0:100a:1fa:0:846d:4b3c:608e,DE,Frankfurt,隧道,87 ms,111 Mbps,14233 kB/s
158.101.209.141,443,2a0b:21c0:1007:1cb:0:29bf:5153:ae63,DE,Frankfurt,隧道,86 ms,125 Mbps,16076 kB/s
130.162.41.140,443,2606:f240:f00:6acf:0:613d:ce13:54c6,US,Frankfurt,隧道,87 ms,222 Mbps,28467 kB/s
138.2.157.236,443,2603:c020:8000:3988:fde5:6ac8:8a74:5529,DE,Frankfurt,隧道,86 ms,239 Mbps,30617 kB/s
152.70.187.151,443,2a0b:21c0:100a:1b0:0:1188:b7be:fcb8,DE,Frankfurt,隧道,87 ms,124 Mbps,15872 kB/s
8.209.111.45,443,2a0b:21c0:100a:1f9:0:473a:c91c:bac3,DE,Frankfurt,隧道,90 ms,121 Mbps,15564 kB/s
152.67.150.228,443,2a0b:21c0:1007:c7:0:77f7:19f4:3e37,DE,Frankfurt,隧道,108 ms,133 Mbps,17100 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,78 ms,120 Mbps,15360 kB/s
204.216.218.114,443,204.216.218.114,IT,Marseille,中转,98 ms,49 Mbps,6319 kB/s
143.47.233.220,443,2a0b:21c0:100a:1b6:0:533c:1d35:dbe2,DE,Frankfurt,隧道,97 ms,120 Mbps,15462 kB/s
140.238.80.152,443,2a0b:21c0:1007:1c7:0:2573:8610:bd70,DE,Frankfurt,隧道,96 ms,136 Mbps,17510 kB/s
152.67.143.194,443,98.98.156.6,AE,Frankfurt,隧道,93 ms,118 Mbps,15155 kB/s
144.21.49.4,443,2a0b:21c0:1007:c9:0:b966:5e5:8210,DE,Frankfurt,隧道,93 ms,133 Mbps,17100 kB/s
141.147.44.48,443,2a0b:21c0:100a:1b1:0:7e2e:af8:576f,DE,Frankfurt,隧道,178 ms,120 Mbps,15462 kB/s
8.209.102.11,443,2a0b:21c0:100a:1f9:0:960c:c3c9:5c2c,DE,Frankfurt,隧道,86 ms,111 Mbps,14233 kB/s
144.21.53.249,443,2a0b:21c0:1007:1ca:0:f7d1:ada9:f3d5,DE,Frankfurt,隧道,207 ms,116 Mbps,14848 kB/s
143.47.176.105,443,2a0b:21c0:100a:1b4:0:3b0:792f:d420,DE,Frankfurt,隧道,168 ms,130 Mbps,16691 kB/s
8.211.38.200,443,2a0b:21c0:1007:1c8:0:4f8c:920f:e51a,DE,Frankfurt,隧道,86 ms,124 Mbps,15974 kB/s
152.67.141.122,443,2a0b:21c0:1007:c8:0:bc3d:339:738b,DE,Frankfurt,隧道,96 ms,120 Mbps,15360 kB/s
8.211.47.216,443,2a0b:21c0:100a:1b1:0:1f7c:df21:86ff,DE,Frankfurt,隧道,122 ms,122 Mbps,15667 kB/s
141.147.111.212,443,2a0b:21c0:1007:cb:0:f1d6:e2ce:eb6,DE,Frankfurt,隧道,208 ms,125 Mbps,16076 kB/s
152.67.133.188,443,2a0b:21c0:1007:c9:0:d88b:b176:aacd,DE,Frankfurt,隧道,89 ms,126 Mbps,16179 kB/s
141.148.224.141,443,2a0b:21c0:1007:c9:0:e855:c75d:a75e,DE,Frankfurt,隧道,103 ms,143 Mbps,18329 kB/s
132.226.214.187,443,23.236.112.222,AE,Frankfurt,隧道,113 ms,107 Mbps,13721 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,94 ms,30 Mbps,3959 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,207 ms,53 Mbps,6833 kB/s
143.47.230.93,443,2a0b:21c0:100a:1b3:0:7e9f:23da:b77f,DE,Frankfurt,隧道,93 ms,104 Mbps,13312 kB/s
193.123.62.123,443,2606:f240:f00:a683:0:66d7:e3f1:2013,US,Frankfurt,隧道,89 ms,205 Mbps,26316 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,192 ms,82 Mbps,10547 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,253 ms,70 Mbps,8962 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,223 ms,69 Mbps,8918 kB/s
