中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,29 ms,99 Mbps,12697 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,400 Mbps,51200 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,220 Mbps,28262 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,18 ms,311 Mbps,39833 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,95 ms,196 Mbps,25190 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,970 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,52 ms,346 Mbps,44339 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,414 Mbps,53043 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,29 ms,896 Mbps,114688 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,25 ms,49 Mbps,6319 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,55 ms,59 Mbps,7644 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,60 ms,1 Mbps,241 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,68 ms,50 Mbps,6467 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,189 ms,4 Mbps,633 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,53 ms,92 Mbps,11776 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,22 ms,34 Mbps,4426 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,56 ms,164 Mbps,20992 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,48 Mbps,6187 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,108 ms,94 Mbps,12083 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,110 ms,171 Mbps,21913 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,108 Mbps,13926 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,114 ms,36 Mbps,4651 kB/s
130.61.176.29,443,130.61.176.29,DE,Frankfurt,中转,108 ms,172 Mbps,22016 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,101 ms,105 Mbps,13516 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,95 ms,42 Mbps,5500 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,42 Mbps,5495 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,195 ms,60 Mbps,7696 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,105 ms,242 Mbps,31027 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,216 ms,6 Mbps,870 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,95 ms,48 Mbps,6151 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,208 ms,28 Mbps,3650 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,77 ms,0 Mbps,53 kB/s
144.22.252.124,443,144.22.252.124,BR,S
