中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,640 Mbps,82022 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,142 Mbps,18227 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,279 Mbps,35737 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,704 Mbps,90214 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,97 ms,575 Mbps,73625 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,35 ms,1048 Mbps,134144 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,242 Mbps,31027 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,21 ms,379 Mbps,48537 kB/s
35.230.79.26,443,34.83.23.144,US,Seattle,隧道,78 ms,320 Mbps,40960 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,6 ms,40 Mbps,5232 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,384 Mbps,49254 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,77 ms,312 Mbps,40038 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,370 Mbps,47411 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,67 ms,46 Mbps,5995 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,217 Mbps,27852 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,494 Mbps,63283 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,286 Mbps,36659 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,249 Mbps,31948 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,214 Mbps,27443 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,72 ms,284 Mbps,36454 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,70 ms,295 Mbps,37785 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,317 Mbps,40652 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,82 ms,264 Mbps,33894 kB/s
35.197.23.75,443,34.83.23.144,US,Seattle,隧道,71 ms,274 Mbps,35123 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,79 ms,45 Mbps,5869 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,70 ms,523 Mbps,66969 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,47 Mbps,6069 kB/s
141.147.103.10,443,2a0b:21c0:100a:1b4:0:4b93:7648:a4af,DE,Frankfurt,隧道,93 ms,115 Mbps,14745 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,287 Mbps,36761 kB/s
152.70.117.136,443,152.70.117.136,US,San Jose,中转,87 ms,280 Mbps,35840 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,101 ms,41 Mbps,5297 kB/s
129.146.7.98,443,2a09:bac5:60ea:1846::26b:39,US,Los Angeles,隧道,65 ms,61 Mbps,7896 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,185 ms,46 Mbps,6013 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,212 Mbps,27136 kB/s
8.209.97.26,443,2a0b:21c0:1007:1c8:0:88b7:747a:1ff9,DE,Frankfurt,隧道,91 ms,142 Mbps,18227 kB/s
132.226.196.107,443,2a0b:21c0:1007:1c8:0:406f:bfd8:53c0,DE,Frankfurt,隧道,92 ms,178 Mbps,22835 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,137 ms,291 Mbps,37273 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,107 Mbps,13721 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,133 Mbps,17100 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,220 ms,67 Mbps,8576 kB/s
130.162.182.76,443,130.162.182.76,GB,London,中转,88 ms,266 Mbps,34099 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,60 ms,1 Mbps,184 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,220 ms,62 Mbps,7984 kB/s
158.101.211.4,443,2606:f240:f00:a683:0:ac26:b6d3:64e9,US,Frankfurt,隧道,112 ms,195 Mbps,24985 kB/s
