中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
75.2.32.4,443,3.87.121.25,US,Ashburn,隧道,2 ms,1704 Mbps,218112 kB/s
130.162.255.182,443,163.123.193.24,DE,Frankfurt,隧道,88 ms,128 Mbps,16384 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,26 ms,1640 Mbps,209920 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,2 ms,150 Mbps,19251 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,24 ms,91 Mbps,11673 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,31 Mbps,4061 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,7 Mbps,974 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,78 ms,37 Mbps,4773 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,235 Mbps,30105 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,6 ms,440 Mbps,56422 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,166 Mbps,21299 kB/s
129.159.202.199,443,2a0b:21c0:1007:c7:0:4572:5bfe:dd04,DE,Frankfurt,隧道,90 ms,168 Mbps,21504 kB/s
130.162.181.196,443,2606:f240:f00:2be4:0:a2fe:4d40:adf2,US,Frankfurt,隧道,89 ms,207 Mbps,26521 kB/s
130.162.191.212,443,2a0b:21c0:1007:c9:0:163c:eeef:2eb7,DE,Frankfurt,隧道,126 ms,205 Mbps,26316 kB/s
141.144.204.133,443,2a0b:21c0:1007:ca:0:2c31:7960:4b60,DE,Frankfurt,隧道,85 ms,156 Mbps,20070 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,101 Mbps,13004 kB/s
129.159.252.245,443,163.123.193.9,DE,Frankfurt,隧道,87 ms,245 Mbps,31436 kB/s
141.147.17.146,443,2a0b:21c0:1007:ca:0:7aad:ffdc:bcae,DE,Frankfurt,隧道,87 ms,177 Mbps,22732 kB/s
144.22.252.124,443,144.22.252.124,BR,S
