中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,69 ms,291 Mbps,37273 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,26 ms,66 Mbps,8487 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,86 ms,271 Mbps,34713 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,62 ms,302 Mbps,38707 kB/s
72.13.122.137,443,199.38.148.127,US,Los Angeles,隧道,185 ms,200 Mbps,25702 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,69 ms,45 Mbps,5854 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,89 ms,44 Mbps,5643 kB/s
152.70.235.207,443,152.70.235.207,KR,Tokyo,中转,131 ms,43 Mbps,5540 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,69 ms,108 Mbps,13824 kB/s
138.2.146.143,443,98.98.166.194,AE,Frankfurt,隧道,154 ms,112 Mbps,14438 kB/s
130.162.237.208,443,98.98.156.14,AE,Frankfurt,隧道,153 ms,110 Mbps,14131 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,150 ms,46 Mbps,5920 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,165 ms,41 Mbps,5349 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,168 ms,78 Mbps,10035 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,170 ms,116 Mbps,14848 kB/s
152.70.173.64,443,2a0b:21c0:1007:ca:0:4f78:71a8:eaca,DE,Frankfurt,隧道,197 ms,109 Mbps,14028 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,157 ms,98 Mbps,12595 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,168 ms,83 Mbps,10649 kB/s
143.47.188.208,443,2a0b:21c0:1007:1c8:0:55a8:8b59:fc89,DE,Frankfurt,隧道,160 ms,102 Mbps,13107 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,150 ms,105 Mbps,13516 kB/s
130.162.240.86,443,2a0b:21c0:1007:1cb:0:49df:7265:73a3,DE,Frankfurt,隧道,153 ms,107 Mbps,13721 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,169 ms,81 Mbps,10444 kB/s
132.226.10.65,443,132.226.10.65,JP,Tokyo,中转,160 ms,38 Mbps,4885 kB/s
152.67.134.84,443,2a0b:21c0:100a:1b6:0:12d8:bb43:c0f0,DE,Frankfurt,隧道,154 ms,104 Mbps,13414 kB/s
146.56.46.84,443,146.56.46.84,KR,Tokyo,中转,133 ms,40 Mbps,5126 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,167 ms,36 Mbps,4660 kB/s
150.230.205.11,443,2602:ffe4:407:20da:0:32fb:3c57:9f8c,SG,Singapore,隧道,168 ms,92 Mbps,11776 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,174 ms,61 Mbps,7828 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,183 ms,85 Mbps,10956 kB/s
193.122.1.65,443,2a0b:21c0:100a:1b7:0:e3d6:91f:ea4f,DE,Frankfurt,隧道,158 ms,89 Mbps,11468 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,153 ms,121 Mbps,15564 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,164 ms,100 Mbps,12902 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,169 ms,30 Mbps,3958 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,146 ms,39 Mbps,5097 kB/s
