中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,559 Mbps,71577 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,52 ms,788 Mbps,100864 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,8 ms,402 Mbps,51507 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,49 Mbps,6381 kB/s
130.162.176.223,443,2a0b:21c0:100a:1b4:0:f346:9b47:a87c,DE,Frankfurt,隧道,94 ms,128 Mbps,16384 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,67 ms,414 Mbps,53043 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,200 Mbps,25600 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,62 ms,345 Mbps,44236 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,97 ms,300 Mbps,38502 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,218 Mbps,27955 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,74 ms,300 Mbps,38400 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,157 ms,285 Mbps,36556 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,257 Mbps,32972 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,209 Mbps,26828 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,153 ms,7 Mbps,956 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,45 Mbps,5777 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,64 ms,33 Mbps,4270 kB/s
35.198.83.144,443,98.98.166.170,AE,Frankfurt,隧道,132 ms,177 Mbps,22732 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,68 ms,339 Mbps,43417 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,299 Mbps,38297 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,118 ms,567 Mbps,72601 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,76 ms,106 Mbps,13619 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,80 ms,265 Mbps,33996 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,122 ms,59 Mbps,7655 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,29 Mbps,3819 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,240 Mbps,30822 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,252 Mbps,32256 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,88 ms,225 Mbps,28876 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,50 Mbps,6403 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,309 Mbps,39628 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,114 ms,445 Mbps,57036 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,88 ms,109 Mbps,14028 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,89 ms,124 Mbps,15872 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,112 ms,44 Mbps,5695 kB/s
193.123.32.245,443,2606:f240:f00:a683:0:906c:a6:712d,US,Frankfurt,隧道,90 ms,224 Mbps,28672 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,100 ms,85 Mbps,10956 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,220 Mbps,28262 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,156 ms,148 Mbps,19046 kB/s
152.70.51.4,443,2606:f240:f00:a683:0:f674:ad6f:1505,US,Frankfurt,隧道,112 ms,225 Mbps,28876 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,231 ms,63 Mbps,8100 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,235 ms,61 Mbps,7822 kB/s
138.2.141.72,443,2a0b:21c0:100a:1b4:0:2ffe:7bf2:d1e2,DE,Frankfurt,隧道,87 ms,132 Mbps,16998 kB/s
132.226.135.125,443,98.98.156.18,AE,Frankfurt,隧道,96 ms,120 Mbps,15462 kB/s
8.211.15.84,443,2606:f240:f00:b2ed:0:57cf:45f:37d8,US,Frankfurt,隧道,88 ms,228 Mbps,29286 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,77 ms,271 Mbps,34713 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,226 ms,52 Mbps,6719 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,219 ms,29 Mbps,3777 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,271 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,92 Mbps,11776 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,218 ms,37 Mbps,4780 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,218 ms,23 Mbps,2993 kB/s
