中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,467 Mbps,59801 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,273 Mbps,35020 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,67 ms,326 Mbps,41779 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,311 Mbps,39833 kB/s
84.235.173.139,443,2a0b:21c0:100a:1b1:0:fe80:a470:be3,DE,Frankfurt,隧道,94 ms,121 Mbps,15564 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,224 Mbps,28774 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,113 Mbps,14540 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,307 Mbps,39321 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,252 Mbps,32358 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,40 ms,642 Mbps,82227 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,540 Mbps,69222 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,45 Mbps,5882 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,132 ms,375 Mbps,48025 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,67 ms,340 Mbps,43622 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,152 ms,32 Mbps,4194 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,100 ms,38 Mbps,4882 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,69 ms,396 Mbps,50790 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,204 Mbps,26214 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,70 ms,553 Mbps,70860 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,48 Mbps,6217 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,57 ms,336 Mbps,43008 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,240 Mbps,30720 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,220 Mbps,28160 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,126 ms,72 Mbps,9337 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,69 ms,49 Mbps,6322 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,292 Mbps,37478 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,242 Mbps,31027 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,89 ms,272 Mbps,34918 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,95 ms,147 Mbps,18841 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,89 ms,272 Mbps,34918 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,138 ms,226 Mbps,28979 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,101 ms,338 Mbps,43315 kB/s
130.162.176.122,443,98.98.166.202,AE,Frankfurt,隧道,106 ms,215 Mbps,27545 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,71 ms,51 Mbps,6569 kB/s
144.22.252.124,443,144.22.252.124,BR,S
