中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,23 ms,57 Mbps,7339 kB/s
130.61.135.90,443,98.98.156.18,AE,Frankfurt,隧道,112 ms,102 Mbps,13107 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,84 ms,56 Mbps,7208 kB/s
193.122.57.225,443,2a0b:21c0:100a:1f9:0:3e8c:e2b4:6d3e,DE,Frankfurt,隧道,290 ms,120 Mbps,15360 kB/s
130.162.188.117,443,98.98.166.202,AE,Frankfurt,隧道,107 ms,164 Mbps,21094 kB/s
144.21.59.13,443,98.98.166.182,AE,Frankfurt,隧道,106 ms,135 Mbps,17305 kB/s
141.147.19.210,443,2a0b:21c0:1007:1cb:0:16b9:5c8e:97c9,DE,Frankfurt,隧道,133 ms,193 Mbps,24780 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,112 Mbps,14438 kB/s
141.147.68.152,443,2a0b:21c0:100a:1b6:0:ad07:4b65:85ca,DE,Frankfurt,隧道,116 ms,108 Mbps,13926 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,93 ms,226 Mbps,28979 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,17 ms,93 Mbps,11980 kB/s
152.70.165.56,443,98.98.166.178,AE,Frankfurt,隧道,106 ms,186 Mbps,23859 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,7 Mbps,963 kB/s
138.2.176.211,443,2a0b:21c0:1007:c9:0:ca05:afae:5707,DE,Frankfurt,隧道,106 ms,173 Mbps,22220 kB/s
141.147.77.149,443,2a0b:21c0:100a:1b0:0:e99:59c7:f791,DE,Frankfurt,隧道,107 ms,106 Mbps,13619 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,171 ms,46 Mbps,5990 kB/s
193.123.33.235,443,2a0b:21c0:1007:1c7:0:c33:15a6:2890,DE,Frankfurt,隧道,106 ms,181 Mbps,23244 kB/s
141.147.112.169,443,98.98.156.18,AE,Frankfurt,隧道,108 ms,100 Mbps,12800 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,83 ms,46 Mbps,5908 kB/s
138.2.141.186,443,98.98.156.22,AE,Frankfurt,隧道,106 ms,99 Mbps,12697 kB/s
140.238.1.158,443,140.238.1.158,KR,Seoul,中转,166 ms,88 Mbps,11264 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,132 ms,370 Mbps,47411 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,105 ms,168 Mbps,21606 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,270 ms,77 Mbps,9932 kB/s
144.21.42.133,443,2606:f240:f00:5a42:0:f83c:9c94:71a9,US,Frankfurt,隧道,106 ms,145 Mbps,18636 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,210 ms,75 Mbps,9683 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,208 ms,75 Mbps,9667 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,173 ms,29 Mbps,3776 kB/s
144.24.169.214,443,163.123.193.24,DE,Frankfurt,隧道,109 ms,109 Mbps,14028 kB/s
144.21.39.156,443,2606:f240:f00:83a7:0:1d99:41dc:477f,US,Frankfurt,隧道,106 ms,178 Mbps,22835 kB/s
143.47.185.14,443,2a0b:21c0:1007:ca:0:f802:acae:a221,DE,Frankfurt,隧道,106 ms,184 Mbps,23654 kB/s
130.61.8.55,443,2a0b:21c0:1007:ca:0:1454:4959:2bf9,DE,Frankfurt,隧道,106 ms,191 Mbps,24473 kB/s
141.147.105.201,443,2a0b:21c0:1007:c7:0:fddc:9135:6bac,DE,Frankfurt,隧道,106 ms,171 Mbps,21913 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,47 Mbps,6141 kB/s
141.147.85.72,443,98.98.166.202,AE,Frankfurt,隧道,107 ms,170 Mbps,21811 kB/s
141.148.237.51,443,2a0b:21c0:1007:c9:0:4d09:ffa4:5075,DE,Frankfurt,隧道,116 ms,180 Mbps,23040 kB/s
138.3.245.238,443,2a0b:21c0:100a:1b1:0:1824:1cdf:3172,DE,Frankfurt,隧道,104 ms,104 Mbps,13312 kB/s
141.148.243.251,443,2606:f240:f00:46c4:0:1f44:63fb:d64c,US,Frankfurt,隧道,107 ms,92 Mbps,11878 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,187 ms,67 Mbps,8639 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,215 ms,66 Mbps,8493 kB/s
144.21.37.156,443,2a0b:21c0:100a:1b3:0:db70:aecf:eac8,DE,Frankfurt,隧道,112 ms,103 Mbps,13209 kB/s
143.47.230.103,443,98.98.156.18,AE,Frankfurt,隧道,108 ms,101 Mbps,13004 kB/s
152.70.48.192,443,2a0b:21c0:1007:1c8:0:d260:1cca:db15,DE,Frankfurt,隧道,106 ms,169 Mbps,21708 kB/s
158.101.213.210,443,2a0b:21c0:1007:1c7:0:f35c:8ebb:cd97,DE,Frankfurt,隧道,106 ms,164 Mbps,20992 kB/s
150.230.118.118,443,2a0b:21c0:100a:1f9:0:3919:ce50:4105,DE,Frankfurt,隧道,107 ms,98 Mbps,12595 kB/s
