中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
143.47.189.93,443,2a0b:21c0:100a:1b6:0:7d09:c0dd:e14c,DE,Frankfurt,隧道,107 ms,105 Mbps,13516 kB/s
143.47.188.208,443,2a0b:21c0:1007:1c8:0:55a8:8b59:fc89,DE,Frankfurt,隧道,106 ms,199 Mbps,25497 kB/s
158.101.212.127,443,2a0b:21c0:100a:1f9:0:f357:c308:74f9,DE,Frankfurt,隧道,106 ms,94 Mbps,12083 kB/s
141.147.95.237,443,2a0b:21c0:100a:1b4:0:e844:7cc9:3c31,DE,Frankfurt,隧道,107 ms,105 Mbps,13516 kB/s
193.123.57.140,443,98.98.156.10,AE,Frankfurt,隧道,152 ms,113 Mbps,14540 kB/s
152.67.135.162,443,2a0b:21c0:1007:cb:0:3138:c509:f30f,DE,Frankfurt,隧道,109 ms,195 Mbps,24985 kB/s
152.70.59.187,443,2a0b:21c0:1007:ca:0:4f04:f3be:f75,DE,Zurich,隧道,108 ms,162 Mbps,20787 kB/s
141.148.240.201,443,23.236.112.222,AE,Frankfurt,隧道,106 ms,107 Mbps,13721 kB/s
152.70.173.64,443,2a0b:21c0:1007:ca:0:4f78:71a8:eaca,DE,Frankfurt,隧道,109 ms,173 Mbps,22220 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,21 ms,67 Mbps,8639 kB/s
130.162.56.145,443,2a0b:21c0:100a:1f9:0:db64:3b7a:7cf3,DE,Frankfurt,隧道,106 ms,111 Mbps,14233 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,58 ms,44 Mbps,5674 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,21 ms,7 Mbps,986 kB/s
150.230.124.37,443,2a0b:21c0:1007:1c7:0:a99:8ef2:6c8d,DE,Frankfurt,隧道,107 ms,164 Mbps,20992 kB/s
143.47.185.243,443,2a0b:21c0:1007:1c7:0:1608:7fbf:f6ee,DE,Zurich,隧道,269 ms,174 Mbps,22323 kB/s
141.144.198.45,443,2a0b:21c0:1007:ca:0:3172:be70:2e0d,DE,Frankfurt,隧道,106 ms,161 Mbps,20684 kB/s
150.230.123.223,443,98.98.166.178,AE,Frankfurt,隧道,107 ms,139 Mbps,17817 kB/s
152.70.57.42,443,2a0b:21c0:100a:1b5:0:5e2f:8f62:dbdc,DE,Frankfurt,隧道,108 ms,108 Mbps,13824 kB/s
158.101.203.221,443,2a0b:21c0:100a:1b6:0:4bad:957b:563,DE,Frankfurt,隧道,106 ms,104 Mbps,13312 kB/s
141.147.6.197,443,2a0b:21c0:100a:1b0:0:f172:83d7:7fbc,DE,Frankfurt,隧道,112 ms,96 Mbps,12288 kB/s
132.145.66.204,443,163.123.193.24,DE,Frankfurt,隧道,106 ms,95 Mbps,12185 kB/s
130.162.214.88,443,2a0b:21c0:1007:c9:0:e5f7:5448:62fe,DE,Frankfurt,隧道,106 ms,129 Mbps,16588 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,53 ms,7 Mbps,903 kB/s
141.148.234.12,443,2606:f240:f00:46c4:0:5763:7c03:f96,US,Frankfurt,隧道,106 ms,108 Mbps,13926 kB/s
152.70.53.30,443,2606:f240:f00:a683:0:d7fb:7584:6465,US,Düsseldorf,隧道,299 ms,184 Mbps,23654 kB/s
150.230.124.201,443,2a0b:21c0:1007:1c7:0:1ffe:4625:f47,DE,Frankfurt,隧道,106 ms,159 Mbps,20377 kB/s
141.144.207.34,443,2a0b:21c0:1007:1ca:0:9cef:9196:685f,DE,Frankfurt,隧道,115 ms,144 Mbps,18534 kB/s
141.148.242.97,443,2a0b:21c0:100a:1b5:0:a5c0:243d:ce2c,DE,Frankfurt,隧道,142 ms,115 Mbps,14745 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,100 ms,192 Mbps,24576 kB/s
8.222.128.75,443,8.222.128.75,SG,Singapore,中转,218 ms,1 Mbps,130 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,177 ms,88 Mbps,11264 kB/s
141.147.46.228,443,2a0b:21c0:100a:1b7:0:698c:b510:f37c,DE,Frankfurt,隧道,106 ms,106 Mbps,13619 kB/s
152.67.134.84,443,2a0b:21c0:100a:1b6:0:12d8:bb43:c0f0,DE,Frankfurt,隧道,107 ms,102 Mbps,13107 kB/s
141.147.19.0,443,2a0b:21c0:100a:1b1:0:a5c2:7b7b:6014,DE,Frankfurt,隧道,150 ms,108 Mbps,13824 kB/s
141.147.87.44,443,2a0b:21c0:1007:1cb:0:182e:1:d966,DE,Frankfurt,隧道,107 ms,128 Mbps,16384 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,96 ms,48 Mbps,6145 kB/s
141.147.41.69,443,98.98.156.30,AE,Frankfurt,隧道,283 ms,102 Mbps,13107 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,51 ms,46 Mbps,5977 kB/s
152.70.166.210,443,163.123.193.9,DE,Frankfurt,隧道,124 ms,176 Mbps,22528 kB/s
158.101.218.195,443,2606:f240:f00:a683:0:2a32:14c6:773,US,Frankfurt,隧道,106 ms,99 Mbps,12697 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,201 ms,63 Mbps,8092 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,106 ms,43 Mbps,5578 kB/s
138.2.104.102,443,138.2.104.102,SG,Singapore,中转,214 ms,65 Mbps,8364 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,208 ms,58 Mbps,7427 kB/s
130.162.240.86,443,2a0b:21c0:1007:1cb:0:49df:7265:73a3,DE,Frankfurt,隧道,106 ms,160 Mbps,20582 kB/s
158.101.220.122,443,2606:f240:f00:b2ed:0:46ed:f339:f581,US,Frankfurt,隧道,112 ms,159 Mbps,20377 kB/s
141.144.233.27,443,98.98.156.34,AE,Frankfurt,隧道,106 ms,115 Mbps,14745 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,213 ms,74 Mbps,9491 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,51 Mbps,6570 kB/s
130.162.230.117,443,2606:f240:f00:83a7:0:5af0:c876:5fc4,US,Frankfurt,隧道,106 ms,177 Mbps,22732 kB/s
143.47.181.8,443,2a0b:21c0:100a:1b1:0:9598:8f0d:1eb4,DE,Frankfurt,隧道,106 ms,112 Mbps,14438 kB/s
132.226.210.91,443,2a0b:21c0:100a:1fa:0:562d:f7d1:e09c,DE,Frankfurt,隧道,108 ms,104 Mbps,13312 kB/s
146.56.44.85,443,146.56.44.85,KR,Tokyo,中转,167 ms,41 Mbps,5287 kB/s
158.101.207.95,443,2a0b:21c0:100a:1b4:0:6a2a:d1b4:b920,DE,Frankfurt,隧道,109 ms,104 Mbps,13312 kB/s
141.147.113.22,443,2606:f240:f00:5a42:0:9e64:1ba7:f121,US,Frankfurt,隧道,108 ms,162 Mbps,20787 kB/s
152.70.52.44,443,2606:f240:f00:a683:0:3ca7:463e:2015,US,Frankfurt,隧道,304 ms,174 Mbps,22323 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,195 ms,67 Mbps,8606 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,212 ms,77 Mbps,9954 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,214 ms,33 Mbps,4288 kB/s
141.144.232.190,443,2606:f240:f00:eaf1:0:5747:5b11:e903,US,Frankfurt,隧道,118 ms,91 Mbps,11673 kB/s
130.162.58.113,443,2606:f240:f00:83a7:0:3f71:bae7:61f6,US,Frankfurt,隧道,105 ms,101 Mbps,13004 kB/s
8.219.70.151,443,8.219.70.151,SG,Singapore,中转,210 ms,69 Mbps,8933 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,175 ms,85 Mbps,10956 kB/s
143.47.226.126,443,2606:f240:f00:b2ed:0:d93f:f68a:f56d,US,Frankfurt,隧道,104 ms,160 Mbps,20480 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,133 ms,120 Mbps,15462 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,207 ms,62 Mbps,8060 kB/s
158.101.211.213,443,2606:f240:f00:46c4:0:c626:7c33:5e28,US,Frankfurt,隧道,106 ms,81 Mbps,10444 kB/s
143.47.224.163,443,2606:f240:f00:b2ed:0:556e:a0fa:52c7,US,Frankfurt,隧道,108 ms,180 Mbps,23040 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,181 ms,38 Mbps,4915 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,212 ms,71 Mbps,9196 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,212 ms,76 Mbps,9761 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,261 ms,88 Mbps,11264 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,214 ms,26 Mbps,3429 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,210 ms,71 Mbps,9211 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,190 ms,71 Mbps,9107 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,210 ms,70 Mbps,9077 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,209 ms,74 Mbps,9518 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,216 ms,82 Mbps,10547 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,207 ms,74 Mbps,9567 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,173 ms,73 Mbps,9407 kB/s
8.219.159.151,443,8.219.159.151,SG,Singapore,中转,216 ms,62 Mbps,7998 kB/s
146.56.190.14,443,128.14.104.155,US,Singapore,隧道,236 ms,17 Mbps,2184 kB/s
152.70.88.176,443,2602:ffe4:407:20da:0:c4e:be8:f58e,SG,Singapore,隧道,231 ms,68 Mbps,8754 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,206 ms,30 Mbps,3964 kB/s
158.101.88.108,443,2602:ffe4:407:20d9:0:4831:877d:d731,SG,Singapore,隧道,219 ms,72 Mbps,9333 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,212 ms,75 Mbps,9706 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,211 ms,68 Mbps,8768 kB/s
139.185.59.202,443,139.185.59.202,AE,Paris,中转,208 ms,36 Mbps,4690 kB/s
141.145.214.176,443,141.145.214.176,FR,,中转,102 ms,213 Mbps,27340 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,138 ms,70 Mbps,9005 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,214 ms,73 Mbps,9433 kB/s
143.47.178.12,443,2a0b:21c0:1007:1cb:0:e5dd:d178:5e69,DE,Frankfurt,隧道,108 ms,188 Mbps,24166 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,169 ms,92 Mbps,11878 kB/s
144.21.59.52,443,2a0b:21c0:1007:ca:0:135c:e8a5:c404,DE,Frankfurt,隧道,106 ms,158 Mbps,20275 kB/s
140.238.120.178,443,163.123.193.10,DE,Frankfurt,隧道,189 ms,204 Mbps,26214 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,129 ms,189 Mbps,24268 kB/s
144.24.191.226,443,2a0b:21c0:1007:1c8:0:924e:c422:4a55,DE,Frankfurt,隧道,106 ms,100 Mbps,12800 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,214 ms,75 Mbps,9669 kB/s
146.56.38.224,443,2602:ffe4:407:20da:0:bfba:be9f:f248,SG,Singapore,隧道,235 ms,63 Mbps,8066 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,264 ms,72 Mbps,9317 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,21 ms,588 Mbps,75366 kB/s
152.70.59.74,443,2a0b:21c0:1007:ca:0:725e:d000:7eca,DE,Frankfurt,隧道,106 ms,174 Mbps,22323 kB/s
158.101.220.220,443,2606:f240:f00:6acf:0:3d59:7e1:5e0f,US,Frankfurt,隧道,106 ms,148 Mbps,18944 kB/s
143.47.248.201,443,2a0b:21c0:100a:1b2:0:2fcf:674c:f0d3,DE,Frankfurt,隧道,107 ms,96 Mbps,12390 kB/s
130.162.218.166,443,2606:f240:f00:5a42:0:5c80:71f7:6e9b,US,Zurich,隧道,106 ms,167 Mbps,21401 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,209 ms,68 Mbps,8713 kB/s
193.123.56.2,443,209.177.81.218,US,Frankfurt,隧道,109 ms,98 Mbps,12595 kB/s
141.147.119.58,443,2a0b:21c0:1007:c9:0:7143:8428:4b50,DE,Frankfurt,隧道,113 ms,130 Mbps,16691 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,86 ms,48 Mbps,6249 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,268 ms,83 Mbps,10649 kB/s
193.122.61.2,443,2606:f240:f00:a683:0:db4f:908f:9e77,US,Frankfurt,隧道,107 ms,148 Mbps,18944 kB/s
150.230.121.225,443,2a0b:21c0:1007:1c8:0:9fc6:6a43:bbca,DE,Frankfurt,隧道,107 ms,154 Mbps,19763 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,132 ms,419 Mbps,53657 kB/s
138.2.181.156,443,2606:f240:f00:eaf1:0:e4cd:23c1:8f8a,US,Frankfurt,隧道,106 ms,124 Mbps,15872 kB/s
138.2.143.170,443,2a0b:21c0:1007:c9:0:cc73:aea:48fd,DE,Frankfurt,隧道,105 ms,207 Mbps,26521 kB/s
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,105 ms,66 Mbps,8563 kB/s
138.2.146.143,443,98.98.166.194,AE,Frankfurt,隧道,107 ms,186 Mbps,23859 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,284 ms,41 Mbps,5322 kB/s
130.162.188.230,443,2606:f240:f00:6acf:0:f898:a33e:e9ce,US,Frankfurt,隧道,105 ms,176 Mbps,22630 kB/s
141.147.181.225,443,2602:ffe4:407:20d9:0:3cb8:dd95:2612,SG,Singapore,隧道,224 ms,67 Mbps,8680 kB/s
130.162.191.94,443,2606:f240:f00:6acf:0:9777:2123:c703,US,Frankfurt,隧道,117 ms,168 Mbps,21504 kB/s
141.147.185.238,443,2602:ffe4:407:20da:0:c87:66db:a829,SG,Singapore,隧道,219 ms,66 Mbps,8563 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,299 ms,38 Mbps,4927 kB/s
132.226.129.67,443,2a0b:21c0:1007:1cb:0:8e95:61a0:1977,DE,Frankfurt,隧道,107 ms,175 Mbps,22425 kB/s
144.21.43.147,443,2606:f240:f00:5a42:0:eb1:4065:b71b,US,Frankfurt,隧道,308 ms,153 Mbps,19660 kB/s
130.162.63.70,443,2a0b:21c0:100a:1fa:0:3c5a:bf44:286,DE,Frankfurt,隧道,185 ms,96 Mbps,12288 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,166 Mbps,21299 kB/s
158.101.212.199,443,2a0b:21c0:100a:1b3:0:6ed0:2060:8197,DE,Frankfurt,隧道,108 ms,106 Mbps,13619 kB/s
138.2.134.218,443,2a0b:21c0:100a:1b6:0:74f7:e93f:bc1c,DE,Frankfurt,隧道,218 ms,92 Mbps,11878 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,109 ms,43 Mbps,5535 kB/s
