中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,18 ms,936 Mbps,119808 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,42 ms,392 Mbps,50176 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,4 ms,75 Mbps,9685 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,23 ms,329 Mbps,42188 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,2 ms,61 Mbps,7814 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,77 Mbps,9870 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,22 ms,52 Mbps,6674 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,287 Mbps,36761 kB/s
152.70.249.67,443,2603:c022:8002:8700:556:6ae2:e4b0:4241,KR,Seoul,隧道,128 ms,144 Mbps,18432 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,152 ms,17 Mbps,2196 kB/s
150.230.125.157,443,2a0b:21c0:1007:c7:0:95eb:9b98:375d,DE,Frankfurt,隧道,154 ms,78 Mbps,10035 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,153 ms,39 Mbps,5043 kB/s
130.162.252.37,443,23.236.112.222,AE,Frankfurt,隧道,154 ms,66 Mbps,8475 kB/s
193.123.32.245,443,2a0b:21c0:1007:1cb:0:2ef4:6ed5:db8e,DE,Frankfurt,隧道,159 ms,77 Mbps,9886 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,129 ms,128 Mbps,16384 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,173 ms,69 Mbps,8840 kB/s
141.148.246.193,443,98.98.166.198,AE,Frankfurt,隧道,157 ms,77 Mbps,9915 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,171 ms,8 Mbps,1039 kB/s
8.219.70.151,443,8.219.70.151,SG,Singapore,中转,169 ms,65 Mbps,8373 kB/s
141.147.42.131,443,2a0b:21c0:1007:c9:0:762b:8db8:3ab0,DE,Frankfurt,隧道,153 ms,74 Mbps,9550 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,168 ms,80 Mbps,10240 kB/s
141.148.227.100,443,98.98.156.26,AE,Frankfurt,隧道,158 ms,77 Mbps,9875 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,168 ms,37 Mbps,4842 kB/s
129.159.248.201,443,2a0b:21c0:1007:cb:0:4fd:74bc:688c,DE,Frankfurt,隧道,157 ms,71 Mbps,9104 kB/s
144.21.53.28,443,2a0b:21c0:1007:c9:0:72ad:b03a:d9e,DE,Frankfurt,隧道,159 ms,85 Mbps,10956 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,180 ms,88 Mbps,11366 kB/s
138.2.167.236,443,2a0b:21c0:100a:1b2:0:2184:94ea:cf1,DE,Frankfurt,隧道,153 ms,68 Mbps,8765 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,133 ms,141 Mbps,18124 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,162 ms,117 Mbps,15052 kB/s
130.162.250.71,443,2a0b:21c0:1007:c7:0:10c6:33e1:eab7,DE,Frankfurt,隧道,156 ms,81 Mbps,10444 kB/s
141.147.65.133,443,2a0b:21c0:1007:ca:0:60ef:1e72:fa2b,DE,Frankfurt,隧道,155 ms,74 Mbps,9511 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,132 ms,75 Mbps,9631 kB/s
138.2.128.139,443,98.98.166.170,AE,Frankfurt,隧道,162 ms,81 Mbps,10444 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,177 ms,85 Mbps,10956 kB/s
130.162.210.83,443,2a0b:21c0:100a:1b7:0:75dd:716a:db2d,DE,Frankfurt,隧道,153 ms,78 Mbps,10035 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,134 ms,128 Mbps,16384 kB/s
141.147.43.83,443,2a0b:21c0:100a:1b5:0:6d02:d5b0:6be0,DE,Frankfurt,隧道,155 ms,70 Mbps,9076 kB/s
141.148.224.231,443,2a0b:21c0:100a:1b1:0:c6c1:6435:e344,DE,Frankfurt,隧道,249 ms,63 Mbps,8066 kB/s
130.162.185.111,443,2a0b:21c0:100a:1b1:0:a75b:979d:c49b,DE,Frankfurt,隧道,155 ms,75 Mbps,9616 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,173 ms,76 Mbps,9833 kB/s
130.162.221.236,443,2a0b:21c0:100a:1b1:0:7ead:c7b:29ad,DE,Frankfurt,隧道,153 ms,74 Mbps,9567 kB/s
152.70.62.163,443,98.98.156.26,AE,Frankfurt,隧道,155 ms,62 Mbps,8061 kB/s
193.123.58.200,443,2a0b:21c0:1007:c7:0:fbe6:be39:6b8d,DE,Frankfurt,隧道,164 ms,62 Mbps,8046 kB/s
130.162.181.155,443,2a0b:21c0:100a:1f9:0:29a8:ac47:d3f7,DE,Frankfurt,隧道,160 ms,60 Mbps,7680 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,169 ms,87 Mbps,11161 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,132 ms,139 Mbps,17817 kB/s
141.144.203.144,443,98.98.156.18,AE,Frankfurt,隧道,177 ms,85 Mbps,10956 kB/s
193.122.110.171,443,193.122.110.171,KR,Tokyo,中转,129 ms,44 Mbps,5737 kB/s
132.226.209.113,443,2606:f240:f00:5a42:0:aac:1622:5fea,US,Frankfurt,隧道,156 ms,112 Mbps,14438 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Tokyo,隧道,173 ms,41 Mbps,5356 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,168 ms,78 Mbps,10035 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,169 ms,88 Mbps,11264 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,170 ms,90 Mbps,11571 kB/s
141.144.231.52,443,163.123.193.10,DE,Frankfurt,隧道,187 ms,87 Mbps,11161 kB/s
141.147.112.203,443,2606:f240:f00:a683:0:cdae:ca66:b98f,US,Frankfurt,隧道,153 ms,105 Mbps,13516 kB/s
