中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,63 ms,49 Mbps,6321 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,51 ms,302 Mbps,38707 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,43 ms,215 Mbps,27545 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,72 ms,46 Mbps,5897 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,144 ms,100 Mbps,12902 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,176 ms,35 Mbps,4488 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,3 ms,107 Mbps,13721 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,151 ms,39 Mbps,5029 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,42 ms,56 Mbps,7182 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,64 ms,52 Mbps,6693 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,117 ms,75 Mbps,9702 kB/s
144.21.41.28,443,2a0b:21c0:100a:1b4:0:99dc:1b97:a6b5,DE,Frankfurt,隧道,157 ms,57 Mbps,7404 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,75 ms,45 Mbps,5761 kB/s
130.162.165.67,443,2a0b:21c0:100a:1b7:0:9359:1378:e678,DE,Frankfurt,隧道,154 ms,58 Mbps,7536 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,169 ms,59 Mbps,7616 kB/s
131.186.44.124,443,2602:ffe4:407:20da:0:2c3c:4f0:3b76,SG,Singapore,隧道,171 ms,83 Mbps,10649 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,157 ms,85 Mbps,10956 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,88 ms,6 Mbps,808 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,149 ms,124 Mbps,15974 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,174 ms,91 Mbps,11673 kB/s
141.144.193.7,443,2a0b:21c0:100a:1b6:0:7751:1584:4c0b,DE,Frankfurt,隧道,158 ms,64 Mbps,8295 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,131 ms,54 Mbps,7033 kB/s
130.162.189.50,443,2a0b:21c0:100a:1b7:0:bb81:4e86:75ff,DE,Frankfurt,隧道,156 ms,71 Mbps,9146 kB/s
130.162.163.57,443,2a0b:21c0:100a:1f9:0:e2e7:c8e6:84fd,DE,Frankfurt,隧道,156 ms,68 Mbps,8794 kB/s
143.47.234.195,443,2a0b:21c0:100a:1fa:0:c804:5fe6:76f6,DE,Frankfurt,隧道,154 ms,62 Mbps,7994 kB/s
158.101.141.147,443,158.101.141.147,JP,Tokyo,中转,158 ms,37 Mbps,4830 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,169 ms,71 Mbps,9171 kB/s
152.67.130.211,443,98.98.166.174,AE,Frankfurt,隧道,155 ms,86 Mbps,11059 kB/s
143.47.237.161,443,163.123.193.24,DE,Frankfurt,隧道,152 ms,74 Mbps,9564 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,37 Mbps,4815 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,76 ms,46 Mbps,5940 kB/s
152.67.131.42,443,2606:f240:f00:2be4:0:15f6:af4d:ae24,US,Frankfurt,隧道,154 ms,94 Mbps,12083 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,152 ms,36 Mbps,4713 kB/s
132.145.245.78,443,2a0b:21c0:1007:1c7:0:61c6:7131:8eaa,DE,Frankfurt,隧道,153 ms,59 Mbps,7583 kB/s
150.230.127.249,443,2a0b:21c0:100a:1fa:0:a3e2:b9b3:bd4c,DE,Frankfurt,隧道,156 ms,55 Mbps,7098 kB/s
130.162.209.44,443,2a0b:21c0:1007:1cb:0:a3d9:42b8:dea9,DE,Frankfurt,隧道,168 ms,89 Mbps,11468 kB/s
141.147.14.129,443,98.98.156.34,AE,Frankfurt,隧道,154 ms,77 Mbps,9858 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,175 ms,0 Mbps,40 kB/s
144.21.48.231,443,2a0b:21c0:1007:1ca:0:1936:99f0:142f,DE,Frankfurt,隧道,154 ms,74 Mbps,9512 kB/s
138.2.141.238,443,2a0b:21c0:1007:cb:0:ad20:2d30:72,DE,Frankfurt,隧道,153 ms,96 Mbps,12288 kB/s
141.144.204.47,443,2a0b:21c0:1007:1ca:0:3c47:606e:6cdf,DE,Frankfurt,隧道,155 ms,88 Mbps,11264 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,249 ms,109 Mbps,14028 kB/s
138.2.75.36,443,138.2.75.36,SG,Singapore,中转,169 ms,75 Mbps,9709 kB/s
132.226.214.44,443,2a0b:21c0:100a:1fa:0:9c2a:17ce:1154,DE,Frankfurt,隧道,156 ms,78 Mbps,10035 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,154 ms,44 Mbps,5748 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,168 ms,72 Mbps,9311 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,301 ms,90 Mbps,11571 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,168 ms,79 Mbps,10137 kB/s
143.47.182.44,443,2606:f240:f00:b2ed:0:80bb:8682:4aba,US,Frankfurt,隧道,158 ms,89 Mbps,11468 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,154 ms,38 Mbps,4977 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,195 ms,40 Mbps,5177 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,173 ms,74 Mbps,9484 kB/s
143.47.183.17,443,2606:f240:f00:5a42:0:d701:9b9d:a6e8,US,Frankfurt,隧道,156 ms,100 Mbps,12902 kB/s
158.101.221.52,443,2606:f240:f00:b2ed:0:abc2:f67d:b772,US,Frankfurt,隧道,157 ms,73 Mbps,9362 kB/s
141.147.105.219,443,2a0b:21c0:100a:1b2:0:67eb:92b3:7b40,DE,Frankfurt,隧道,159 ms,58 Mbps,7519 kB/s
64.110.90.100,443,2602:ffe4:407:21d9:0:8372:46be:c1a5,SG,Singapore,隧道,196 ms,57 Mbps,7315 kB/s
8.219.159.151,443,8.219.159.151,SG,Singapore,中转,168 ms,100 Mbps,12902 kB/s
138.2.181.46,443,98.98.156.6,AE,Frankfurt,隧道,152 ms,100 Mbps,12902 kB/s
193.123.57.210,443,2a0b:21c0:100a:1b3:0:e8f0:f237:770,DE,Frankfurt,隧道,154 ms,74 Mbps,9536 kB/s
129.159.202.96,443,2a0b:21c0:1007:c8:0:5625:efc7:f586,DE,Frankfurt,隧道,153 ms,70 Mbps,9038 kB/s
132.226.173.0,443,2602:ffe4:407:21d9:0:5ed7:fa81:ab2e,SG,Singapore,隧道,192 ms,78 Mbps,9991 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,171 ms,110 Mbps,14131 kB/s
143.47.244.80,443,2a0b:21c0:1007:c7:0:94b2:ae20:c7e,DE,Frankfurt,隧道,154 ms,70 Mbps,8962 kB/s
141.144.239.14,443,2606:f240:f00:b2ed:0:ad17:390:41d0,US,Frankfurt,隧道,153 ms,113 Mbps,14540 kB/s
141.147.75.201,443,2a0b:21c0:100a:1fa:0:fee1:a588:13c7,DE,Frankfurt,隧道,156 ms,73 Mbps,9381 kB/s
141.144.247.40,443,163.123.193.4,DE,Frankfurt,隧道,155 ms,112 Mbps,14336 kB/s
141.148.244.196,443,2a0b:21c0:1007:c7:0:33dd:c1d2:85fa,DE,Amsterdam,隧道,154 ms,70 Mbps,9079 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,157 ms,35 Mbps,4538 kB/s
144.21.35.151,443,2a0b:21c0:1007:c7:0:978d:dabd:b719,DE,Frankfurt,隧道,154 ms,74 Mbps,9520 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,132 ms,40 Mbps,5207 kB/s
158.101.220.78,443,98.98.166.58,AE,Frankfurt,隧道,175 ms,66 Mbps,8575 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,172 ms,62 Mbps,8046 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,374 ms,16 Mbps,2128 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,169 ms,60 Mbps,7697 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,162 ms,40 Mbps,5227 kB/s
141.147.87.238,443,2a0b:21c0:1007:1cb:0:b069:832a:d100,DE,Frankfurt,隧道,242 ms,71 Mbps,9130 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,170 ms,57 Mbps,7310 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,173 ms,83 Mbps,10649 kB/s
138.2.128.213,443,2a0b:21c0:100a:1fa:0:9b1:af92:9596,DE,Frankfurt,隧道,296 ms,67 Mbps,8668 kB/s
141.147.36.205,443,163.123.193.9,DE,Frankfurt,隧道,268 ms,117 Mbps,15052 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,214 ms,95 Mbps,12185 kB/s
193.122.55.201,443,98.98.156.10,AE,Frankfurt,隧道,155 ms,67 Mbps,8630 kB/s
130.162.148.209,443,2602:ffe4:407:20da:0:c8a1:8edd:bc1a,SG,Singapore,隧道,185 ms,92 Mbps,11776 kB/s
155.248.176.65,443,2602:ffe4:407:20d9:0:9ce2:4fc6:afa7,SG,Singapore,隧道,169 ms,94 Mbps,12083 kB/s
