中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,65 ms,49 Mbps,6306 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,39 ms,54 Mbps,7037 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,33 ms,2 Mbps,382 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,54 ms,323 Mbps,41369 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,62 ms,444 Mbps,56934 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,129 ms,52 Mbps,6682 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,19 ms,68 Mbps,8740 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,64 ms,333 Mbps,42700 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,62 ms,49 Mbps,6368 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,64 ms,312 Mbps,39936 kB/s
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,80 ms,47 Mbps,6090 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,62 ms,7 Mbps,965 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,174 ms,80 Mbps,10342 kB/s
130.61.97.75,443,98.98.166.174,AE,Frankfurt,隧道,149 ms,98 Mbps,12595 kB/s
130.162.61.198,443,2a0b:21c0:100a:1b1:0:4782:27a8:37a8,DE,Frankfurt,隧道,161 ms,87 Mbps,11161 kB/s
144.24.189.128,443,2a0b:21c0:100a:1fa:0:bd80:39c:df64,DE,Frankfurt,隧道,149 ms,102 Mbps,13107 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,64 ms,31 Mbps,3988 kB/s
141.147.58.104,443,209.177.81.218,US,Frankfurt,隧道,153 ms,100 Mbps,12800 kB/s
47.254.178.191,443,2a0b:21c0:1007:ca:0:54a5:2a60:ca8a,DE,Frankfurt,隧道,147 ms,96 Mbps,12288 kB/s
152.70.184.94,443,2a0b:21c0:1007:1ca:0:4b6f:acf4:17dd,DE,Frankfurt,隧道,148 ms,114 Mbps,14643 kB/s
158.101.219.63,443,2a0b:21c0:1007:c9:0:1329:66a1:6e9a,DE,Frankfurt,隧道,143 ms,90 Mbps,11571 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,131 ms,38 Mbps,4867 kB/s
141.147.112.123,443,98.98.156.30,AE,Frankfurt,隧道,183 ms,94 Mbps,12083 kB/s
130.162.184.23,443,2a0b:21c0:100a:1b0:0:9338:1d8a:89db,DE,Frankfurt,隧道,149 ms,70 Mbps,9030 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,174 ms,79 Mbps,10137 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,174 ms,57 Mbps,7386 kB/s
8.211.44.150,443,2a0b:21c0:1007:c9:0:b09a:c80b:f1df,DE,Frankfurt,隧道,145 ms,118 Mbps,15155 kB/s
130.61.176.29,443,130.61.176.29,DE,Frankfurt,中转,149 ms,133 Mbps,17100 kB/s
146.56.164.168,443,128.14.110.204,US,Singapore,隧道,190 ms,85 Mbps,10956 kB/s
