中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.148.226.196,443,2a0b:21c0:100a:1b2:0:9ee1:8975:f5ba,DE,Frankfurt,隧道,155 ms,96 Mbps,12390 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,18 ms,359 Mbps,45977 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,2 ms,1 Mbps,254 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,98 ms,29 Mbps,3761 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,70 ms,304 Mbps,38912 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,284 Mbps,36454 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,18 ms,307 Mbps,39321 kB/s
138.197.104.86,443,138.197.104.86,US,Newark,中转,77 ms,287 Mbps,36761 kB/s
8.211.11.70,443,2a0b:21c0:100a:1b3:0:438e:eee5:d402,DE,Frankfurt,隧道,157 ms,74 Mbps,9519 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,196 ms,120 Mbps,15462 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,132 ms,130 Mbps,16691 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,54 ms,248 Mbps,31846 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,156 ms,4 Mbps,619 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,77 ms,45 Mbps,5819 kB/s
143.47.182.182,443,2a0b:21c0:100a:1b7:0:9204:8b63:879,DE,Frankfurt,隧道,199 ms,96 Mbps,12288 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,158 ms,37 Mbps,4777 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,40 Mbps,5137 kB/s
138.2.164.68,443,163.123.193.23,DE,Frankfurt,隧道,153 ms,60 Mbps,7691 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,150 ms,44 Mbps,5725 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,173 ms,72 Mbps,9288 kB/s
141.144.251.77,443,2a0b:21c0:100a:1b2:0:ad5c:1cee:a584,DE,Frankfurt,隧道,153 ms,113 Mbps,14540 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,170 ms,54 Mbps,6998 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,160 ms,32 Mbps,4118 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,169 ms,83 Mbps,10649 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,149 ms,42 Mbps,5402 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,169 ms,77 Mbps,9963 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,154 ms,43 Mbps,5597 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,168 ms,76 Mbps,9758 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,168 ms,78 Mbps,10035 kB/s
158.180.87.58,443,2602:ffe4:407:21d9:0:5c95:8c3b:8f23,SG,Singapore,隧道,194 ms,78 Mbps,10035 kB/s
144.21.61.106,443,2a0b:21c0:100a:1b6:0:f3f6:667a:1819,DE,Frankfurt,隧道,155 ms,97 Mbps,12492 kB/s
143.47.238.247,443,2a0b:21c0:100a:1b2:0:c7ed:4322:c27e,DE,Frankfurt,隧道,154 ms,96 Mbps,12288 kB/s
138.2.157.236,443,2603:c020:8000:3988:fde5:6ac8:8a74:5529,DE,Frankfurt,隧道,207 ms,99 Mbps,12697 kB/s
141.144.227.184,443,2a0b:21c0:1007:c7:0:8f7a:aa1c:62bf,DE,Frankfurt,隧道,153 ms,84 Mbps,10752 kB/s
141.148.241.185,443,2606:f240:f00:46c4:0:517f:8123:c610,US,Frankfurt,隧道,155 ms,58 Mbps,7516 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,19 ms,548 Mbps,70144 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,168 ms,33 Mbps,4322 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,161 ms,95 Mbps,12185 kB/s
47.242.60.161,443,47.242.60.161,HK,Hong Kong,中转,175 ms,101 Mbps,13004 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,142 ms,137 Mbps,17612 kB/s
8.219.68.162,443,2001:470:35:b48::2,US,Singapore,隧道,173 ms,33 Mbps,4250 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,169 ms,89 Mbps,11468 kB/s
140.238.1.158,443,140.238.1.158,KR,Seoul,中转,183 ms,134 Mbps,17203 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,169 ms,70 Mbps,9053 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,189 ms,93 Mbps,11980 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,169 ms,85 Mbps,10956 kB/s
144.22.252.124,443,144.22.252.124,BR,S
