中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,212 Mbps,27136 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,292 Mbps,37478 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,70 ms,265 Mbps,33996 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,247 Mbps,31641 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,18 ms,640 Mbps,82022 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,596 Mbps,76390 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,3 ms,417 Mbps,53452 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,68 ms,316 Mbps,40448 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,13 ms,41 Mbps,5260 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:367,US,Los Angeles,隧道,64 ms,80 Mbps,10240 kB/s
129.159.207.125,443,2606:f240:f00:5a42:0:cef:7d2b:9810,US,Frankfurt,隧道,86 ms,236 Mbps,30310 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,30 ms,87 Mbps,11161 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,49 ms,7 Mbps,962 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,67 ms,334 Mbps,42803 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,50 ms,543 Mbps,69529 kB/s
152.70.58.95,443,2a0b:21c0:1007:c9:0:7ba:575f:b879,DE,Frankfurt,隧道,93 ms,189 Mbps,24268 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,77 ms,344 Mbps,44032 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,359 Mbps,45977 kB/s
