中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:7680:e18::c:367,US,Los Angeles,隧道,61 ms,80 Mbps,10240 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,22 ms,90 Mbps,11571 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,301 Mbps,38604 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,432 Mbps,55398 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,345 Mbps,44236 kB/s
141.144.207.34,443,2a0b:21c0:1007:1ca:0:da88:67b6:6a0d,DE,Frankfurt,隧道,93 ms,198 Mbps,25395 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,74 ms,286 Mbps,36659 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,49 Mbps,6287 kB/s
132.145.239.141,443,98.98.166.198,AE,Frankfurt,隧道,93 ms,196 Mbps,25088 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,69 ms,282 Mbps,36147 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,174 Mbps,22323 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,60 ms,324 Mbps,41472 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,785 Mbps,100556 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,319 Mbps,40857 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,6 ms,432 Mbps,55398 kB/s
35.230.79.26,443,34.83.23.144,US,Seattle,隧道,73 ms,262 Mbps,33587 kB/s
35.197.23.75,443,34.83.23.144,US,Seattle,隧道,70 ms,277 Mbps,35532 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,70 ms,337 Mbps,43212 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,201 ms,80 Mbps,10240 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,46 ms,369 Mbps,47308 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,135 Mbps,17305 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,64 ms,43 Mbps,5577 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,89 ms,239 Mbps,30617 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,17 ms,944 Mbps,120832 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,373 Mbps,47820 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,65 ms,572 Mbps,73216 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,49 Mbps,6361 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,291 Mbps,37273 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,108 ms,45 Mbps,5762 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,254 Mbps,32563 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,219 ms,60 Mbps,7761 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,233 Mbps,29900 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,64 ms,129 Mbps,16588 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,130 ms,217 Mbps,27852 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,60 ms,89 Mbps,11468 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,208 Mbps,26726 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,110 Mbps,14131 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,78 ms,54 Mbps,7036 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,206 ms,61 Mbps,7816 kB/s
192.9.224.194,443,192.9.224.194,US,San Jose,中转,73 ms,44 Mbps,5758 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,67 ms,1 Mbps,214 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,244 Mbps,31334 kB/s
198.46.200.132,443,198.46.200.132,US,Los Angeles,中转,68 ms,1 Mbps,242 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,121 ms,261 Mbps,33484 kB/s
150.230.113.240,443,2a0b:21c0:100a:1f9:0:fdd:4aff:21f6,DE,Frankfurt,隧道,98 ms,119 Mbps,15257 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,102 Mbps,13107 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,211 ms,34 Mbps,4401 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,219 ms,66 Mbps,8512 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,307 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,219 ms,67 Mbps,8583 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,230 Mbps,29491 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,216 ms,38 Mbps,4881 kB/s
132.145.15.46,443,2606:f240:f00:5a42:0:9425:2848:8b99,US,Frankfurt,隧道,223 ms,192 Mbps,24576 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,217 ms,65 Mbps,8358 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,197 ms,33 Mbps,4325 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,97 ms,211 Mbps,27033 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,217 ms,64 Mbps,8234 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,252 ms,26 Mbps,3437 kB/s
144.24.85.189,443,2602:ffe4:407:20da:0:cfc:c79:e8c0,SG,Singapore,隧道,251 ms,47 Mbps,6100 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,312 ms,36 Mbps,4650 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,245 ms,29 Mbps,3807 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,205 ms,30 Mbps,3923 kB/s
64.110.88.46,443,64.110.88.46,KR,Seoul,中转,196 ms,75 Mbps,9681 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,221 ms,69 Mbps,8864 kB/s
