中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.21.51.110,443,144.21.51.110,GB,London,中转,76 ms,233 Mbps,29900 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,89 Mbps,11468 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,16 ms,1296 Mbps,165888 kB/s
130.162.179.86,443,2a0b:21c0:100a:1b7:0:90c4:26e:67b2,DE,Frankfurt,隧道,95 ms,129 Mbps,16588 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,22 ms,75 Mbps,9697 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,90 ms,35 Mbps,4522 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,2 ms,220 Mbps,28262 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,36 ms,7 Mbps,944 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,73 ms,42 Mbps,5465 kB/s
130.162.189.112,443,2606:f240:f00:5a42:0:da9d:4bd0:2912,US,Frankfurt,隧道,98 ms,187 Mbps,23961 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,105 ms,47 Mbps,6017 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,123 ms,252 Mbps,32256 kB/s
143.47.226.159,443,98.98.166.174,AE,Frankfurt,隧道,95 ms,191 Mbps,24473 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,64 ms,96 Mbps,12390 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,82 ms,272 Mbps,34816 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,72 ms,0 Mbps,5 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,73 ms,43 Mbps,5551 kB/s
155.248.204.33,443,2603:c024:c011:e604:4aea:b4b7:aac5:85ae,US,San Jose,隧道,105 ms,177 Mbps,22732 kB/s
141.147.77.223,443,2a0b:21c0:1007:1cb:0:3140:a8e7:bd43,DE,Frankfurt,隧道,93 ms,223 Mbps,28569 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,100 ms,46 Mbps,5890 kB/s
8.211.18.106,443,2a0b:21c0:1007:1cb:0:959f:7ea3:583b,DE,Frankfurt,隧道,88 ms,203 Mbps,26009 kB/s
138.2.181.26,443,98.98.156.30,AE,Frankfurt,隧道,87 ms,132 Mbps,16998 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,86 ms,48 Mbps,6156 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,49 Mbps,6328 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,137 ms,46 Mbps,5974 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,41 Mbps,5271 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,86 ms,221 Mbps,28364 kB/s
138.2.157.236,443,2603:c020:8000:3988:fde5:6ac8:8a74:5529,DE,Frankfurt,隧道,139 ms,217 Mbps,27852 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,253 ms,236 Mbps,30310 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,98 ms,39 Mbps,5077 kB/s
8.211.18.254,443,2606:f240:f00:83a7:0:b7d7:69f9:9f2d,US,Frankfurt,隧道,88 ms,181 Mbps,23244 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,64 ms,287 Mbps,36761 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,118 ms,34 Mbps,4378 kB/s
143.47.230.72,443,2606:f240:f00:6acf:0:8ecd:5752:6d5d,US,Frankfurt,隧道,91 ms,185 Mbps,23756 kB/s
144.21.37.24,443,2a0b:21c0:100a:1fa:0:6f47:17df:6790,DE,Frankfurt,隧道,277 ms,145 Mbps,18636 kB/s
152.67.78.184,443,152.67.78.184,CH,Frankfurt,中转,107 ms,44 Mbps,5710 kB/s
141.147.79.209,443,2a0b:21c0:100a:1fa:0:94d9:c527:1731,DE,Frankfurt,隧道,93 ms,141 Mbps,18124 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,115 ms,169 Mbps,21708 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,185 ms,55 Mbps,7146 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Tokyo,隧道,215 ms,37 Mbps,4796 kB/s
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,225 ms,65 Mbps,8350 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,231 Mbps,29593 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,189 ms,79 Mbps,10137 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,229 ms,63 Mbps,8110 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,191 ms,56 Mbps,7241 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,36 Mbps,4731 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,230 ms,41 Mbps,5262 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,205 ms,62 Mbps,8052 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,232 ms,71 Mbps,9137 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,232 ms,76 Mbps,9801 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,229 ms,66 Mbps,8484 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,224 ms,69 Mbps,8917 kB/s
141.147.161.250,443,141.147.161.250,JP,Tokyo,中转,203 ms,39 Mbps,5046 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,224 ms,66 Mbps,8516 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,229 ms,64 Mbps,8210 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,230 ms,66 Mbps,8548 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,214 ms,64 Mbps,8255 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,225 ms,62 Mbps,8038 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,226 ms,64 Mbps,8217 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,224 ms,62 Mbps,7939 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,214 ms,37 Mbps,4822 kB/s
150.230.201.81,443,2602:ffe4:407:21d9:0:7a9c:e311:53f7,SG,Singapore,隧道,252 ms,51 Mbps,6633 kB/s
8.219.109.183,443,8.219.109.183,SG,Singapore,中转,224 ms,62 Mbps,8005 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,224 ms,71 Mbps,9121 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,237 ms,62 Mbps,7964 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,231 ms,63 Mbps,8172 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,230 ms,62 Mbps,8037 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,224 ms,56 Mbps,7188 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,233 ms,64 Mbps,8226 kB/s
8.218.63.172,443,8.218.63.172,HK,Hong Kong,中转,224 ms,4 Mbps,623 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,234 ms,56 Mbps,7194 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,297 ms,54 Mbps,6917 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,238 ms,40 Mbps,5124 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,230 ms,58 Mbps,7462 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,230 ms,58 Mbps,7518 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,231 ms,57 Mbps,7334 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,230 ms,57 Mbps,7371 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,233 ms,56 Mbps,7290 kB/s
