中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
143.198.130.24,443,143.198.130.24,US,San Jose,中转,51 ms,86 Mbps,11059 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,288 Mbps,36864 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,18 ms,413 Mbps,52940 kB/s
152.70.56.189,443,2a0b:21c0:100a:1f9:0:3680:76d8:6f1,DE,Frankfurt,隧道,112 ms,112 Mbps,14336 kB/s
47.88.85.197,443,47.88.85.197,US,San Jose,中转,56 ms,57 Mbps,7394 kB/s
141.147.98.52,443,2a0b:21c0:1007:1c8:0:c01c:77eb:3457,DE,Frankfurt,隧道,107 ms,175 Mbps,22425 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,52 ms,408 Mbps,52224 kB/s
141.147.104.65,443,2a0b:21c0:1007:c9:0:a2c0:c0f4:a07e,DE,Frankfurt,隧道,107 ms,163 Mbps,20889 kB/s
150.230.21.48,443,98.98.166.174,AE,Frankfurt,隧道,105 ms,168 Mbps,21504 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,40 ms,714 Mbps,91443 kB/s
132.226.130.61,443,2a0b:21c0:1007:1c7:0:94e9:5870:a774,DE,Frankfurt,隧道,107 ms,162 Mbps,20787 kB/s
47.245.138.239,443,98.98.166.194,AE,Frankfurt,隧道,106 ms,125 Mbps,16076 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,52 ms,386 Mbps,49459 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,26 ms,53 Mbps,6853 kB/s
144.21.51.121,443,2a0b:21c0:1007:1c7:0:47ec:9dfd:8372,DE,Frankfurt,隧道,106 ms,176 Mbps,22630 kB/s
143.47.229.143,443,2a0b:21c0:100a:1b7:0:2b5:e6bf:6cf7,DE,Frankfurt,隧道,110 ms,100 Mbps,12902 kB/s
138.3.252.214,443,209.177.81.218,US,Frankfurt,隧道,105 ms,99 Mbps,12697 kB/s
144.21.32.210,443,98.98.156.18,AE,Frankfurt,隧道,106 ms,96 Mbps,12288 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,93 ms,51 Mbps,6535 kB/s
144.24.161.124,443,2606:f240:f00:46c4:0:ad33:24ab:ee03,US,Frankfurt,隧道,108 ms,93 Mbps,11980 kB/s
143.47.182.223,443,2606:f240:f00:46c4:0:1d0a:cc0f:44e4,US,Frankfurt,隧道,105 ms,152 Mbps,19558 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,193 Mbps,24780 kB/s
141.144.200.75,443,2a0b:21c0:1007:1ca:0:2188:8062:ef51,DE,Frankfurt,隧道,125 ms,174 Mbps,22323 kB/s
193.122.49.255,443,2a0b:21c0:100a:1b2:0:70fd:6c9e:68f9,DE,Frankfurt,隧道,106 ms,114 Mbps,14643 kB/s
144.21.58.106,443,98.98.166.194,AE,Frankfurt,隧道,107 ms,152 Mbps,19558 kB/s
193.122.52.5,443,2606:f240:f00:83a7:0:990a:db03:8a0e,US,Frankfurt,隧道,106 ms,191 Mbps,24473 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,176 ms,91 Mbps,11673 kB/s
193.122.12.71,443,2a0b:21c0:100a:1b0:0:4d6b:dbde:db34,DE,Frankfurt,隧道,106 ms,108 Mbps,13824 kB/s
141.147.93.187,443,2606:f240:f00:83a7:0:5c8d:35db:ec3c,US,Frankfurt,隧道,106 ms,174 Mbps,22323 kB/s
144.21.63.108,443,163.123.193.8,DE,Frankfurt,隧道,105 ms,188 Mbps,24064 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,181 ms,43 Mbps,5504 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,208 ms,36 Mbps,4660 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,109 ms,201 Mbps,25804 kB/s
193.123.57.175,443,2a0b:21c0:1007:c9:0:51b4:b6cc:7e87,DE,Frankfurt,隧道,106 ms,162 Mbps,20787 kB/s
143.47.181.239,443,98.98.156.34,AE,Frankfurt,隧道,106 ms,101 Mbps,13004 kB/s
193.123.58.18,443,2a0b:21c0:100a:1b0:0:fc8e:58d0:3e66,DE,Frankfurt,隧道,142 ms,104 Mbps,13414 kB/s
143.47.181.5,443,23.236.112.222,AE,Frankfurt,隧道,106 ms,95 Mbps,12185 kB/s
158.101.178.3,443,2a0b:21c0:1007:c7:0:61f4:89b8:27ab,DE,Frankfurt,隧道,106 ms,128 Mbps,16486 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,188 ms,70 Mbps,9062 kB/s
193.122.4.53,443,2a0b:21c0:1007:cb:0:3b27:496f:ba05,DE,Frankfurt,隧道,124 ms,169 Mbps,21708 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,213 ms,62 Mbps,8038 kB/s
