中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,220 Mbps,28160 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,340 Mbps,43520 kB/s
43.153.103.203,443,43.153.103.203,US,1296 Mbps,165888 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,38 ms,407 Mbps,52121 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,1520 Mbps,194560 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,31 ms,1248 Mbps,159744 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,45 ms,30 Mbps,3859 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,13 ms,756 Mbps,96870 kB/s
35.197.23.75,443,34.83.174.15,US,Seattle,隧道,28 ms,507 Mbps,64921 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,7 ms,428 Mbps,54784 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,104 Mbps,13312 kB/s
152.70.117.136,443,152.70.117.136,US,San Jose,中转,6 ms,456 Mbps,58470 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,504 Mbps,64512 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,159 ms,1088 Mbps,139264 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,6 ms,695 Mbps,88985 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,206 ms,648 Mbps,82944 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,38 ms,436 Mbps,55910 kB/s
193.122.197.111,443,193.122.197.111,US,87 Mbps,11161 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,18 ms,57 Mbps,7401 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,32 ms,656 Mbps,84070 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,97 ms,276 Mbps,35328 kB/s
