中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,1 ms,80 Mbps,10240 kB/s
193.122.51.16,443,2a0b:21c0:100a:1b0:0:e389:e975:777,DE,Frankfurt,隧道,87 ms,115 Mbps,14745 kB/s
152.70.173.185,443,2a0b:21c0:100a:1b6:0:caec:87d1:6687,DE,Frankfurt,隧道,86 ms,125 Mbps,16076 kB/s
138.2.141.245,443,2a0b:21c0:100a:1f9:0:cc6:70a9:de33,DE,Frankfurt,隧道,87 ms,107 Mbps,13721 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,93 ms,45 Mbps,5862 kB/s
130.162.174.34,443,2a0b:21c0:1007:1ca:0:ce3a:bd41:3f15,DE,Frankfurt,隧道,93 ms,150 Mbps,19251 kB/s
144.21.32.168,443,98.98.156.14,AE,Frankfurt,隧道,85 ms,137 Mbps,17612 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,153 ms,58 Mbps,7454 kB/s
130.61.198.159,443,2606:f240:f00:6acf:0:6d03:f954:81df,US,Frankfurt,隧道,87 ms,220 Mbps,28160 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,36 ms,84 Mbps,10752 kB/s
192.9.142.3,443,2603:c024:c011:e604:a8fe:38d0:c3ee:a04b,US,San Jose,隧道,68 ms,168 Mbps,21606 kB/s
141.144.203.105,443,2a0b:21c0:1007:c8:0:bf56:7bbc:9f52,DE,Frankfurt,隧道,85 ms,133 Mbps,17100 kB/s
141.147.85.247,443,2606:f240:f00:eaf1:0:f624:2be6:9ec1,US,Frankfurt,隧道,87 ms,122 Mbps,15667 kB/s
130.162.238.50,443,2a0b:21c0:1007:c7:0:2f94:fa86:7151,DE,Frankfurt,隧道,90 ms,149 Mbps,19148 kB/s
141.148.243.6,443,2606:f240:f00:a683:0:eed1:ca63:34b4,US,Frankfurt,隧道,85 ms,223 Mbps,28569 kB/s
130.61.10.59,443,2a0b:21c0:100a:1b1:0:b38e:ba8a:99b2,DE,Frankfurt,隧道,86 ms,136 Mbps,17510 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,74 ms,143 Mbps,18329 kB/s
150.230.22.241,443,2a0b:21c0:100a:1b0:0:bb6c:989a:711b,DE,Frankfurt,隧道,85 ms,143 Mbps,18329 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,86 ms,49 Mbps,6307 kB/s
141.148.233.82,443,2a0b:21c0:100a:1b4:0:9685:3951:c82e,DE,Frankfurt,隧道,85 ms,128 Mbps,16384 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,86 ms,46 Mbps,5968 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,69 ms,236 Mbps,30310 kB/s
